user_id,book_id,rating,title,authors,original_publication_year,rating_normalized,user_id_encoded,book_id_encoded
6598,674,3,Suzanne's Diary for Nicholas,James Patterson,2001.0,0.5,3010,671
27699,28,4,Lord of the Flies,William Golding,1954.0,0.75,12223,27
11054,2307,1,"Eligible: A Modern Retelling of Pride and Prejudice (The Austen Project, #4)",Curtis Sittenfeld,2016.0,0.0,5032,2246
46486,124,1,Room,Emma Donoghue,2010.0,0.0,19846,123
29592,917,1,"The Blade Itself (The First Law, #1)",Joe Abercrombie,2006.0,0.0,13028,912
31502,2394,1,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",L.J. Smith,2007.0,0.0,13757,2322
33334,117,5,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,1962.0,1.0,14500,116
4464,3913,4,Immortality,Milan Kundera,1990.0,0.75,2028,3605
39597,9414,4,"Deeper Than Midnight (Midnight Breed, #9)",Lara Adrian,2011.0,0.75,17054,6862
28202,4612,4,Tangerine,"Edward Bloor, Danny De Vito",1997.0,0.75,12442,4117
40817,24,5,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","J.K. Rowling, Mary GrandPré",2000.0,1.0,17589,23
32501,181,5,In Cold Blood,Truman Capote,1965.0,1.0,14147,180
36586,176,5,It,Stephen King,1986.0,1.0,15821,175
1576,1331,1,Go the Fuck to Sleep,"Adam Mansbach, Ricardo Cortés",2011.0,0.0,732,1318
1731,1184,3,Tender Is the Night,F. Scott Fitzgerald,1933.0,0.5,813,1174
38939,7330,2,The Little Red Caboose (Little Golden Book),Marian Potter,1953.0,0.25,16784,5829
44169,8668,5,"The Assassin and the Underworld (Throne of Glass, #0.4)",Sarah J. Maas,2012.0,1.0,18931,6507
35292,969,4,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,2005.0,0.75,15287,963
27013,7000,2,كخه يا بابا,عبدالله المغلوث,2011.0,0.25,11947,5640
18859,17,5,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,2009.0,1.0,8482,16
28050,71,1,Frankenstein,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",1818.0,0.0,12379,70
10468,484,4,Choke,Chuck Palahniuk,2001.0,0.75,4761,483
22026,3381,4,The Collected Poems,"Sylvia Plath, Ted Hughes",1981.0,0.75,9835,3162
2058,743,3,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,2002.0,0.5,961,739
25459,397,5,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",1985.0,1.0,11297,396
31704,195,4,The Guernsey Literary and Potato Peel Pie Society,"Mary Ann Shaffer, Annie Barrows",2008.0,0.75,13839,194
4646,775,2,Just Kids,Patti Smith,2010.0,0.25,2121,771
1193,1094,2,My Ántonia,Willa Cather,1918.0,0.25,552,1085
51014,2986,1,"Hidden (House of Night, #10)","P.C. Cast, Kristin Cast",2012.0,0.0,21606,2832
31769,823,2,"A is for Alibi (Kinsey Millhone, #1)",Sue Grafton,1982.0,0.25,13872,818
47484,42,4,"Little Women (Little Women, #1)",Louisa May Alcott,1868.0,0.75,20249,41
47890,6305,1,The Silver Palate Cookbook,"Julee Rosso, Sheila Lukins, Michael McLaughlin",1982.0,0.0,20413,5245
48196,315,3,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",1998.0,0.5,20530,314
1902,2079,2,"American Pastoral (The American Trilogy, #1)",Philip Roth,1997.0,0.25,888,2037
7190,1358,4,"One Shot (Jack Reacher, #9)",Lee Child,2005.0,0.75,3271,1345
51432,6670,1,When Rabbit Howls,"Truddi Chase, Robert A. Phillips Jr.",1980.0,0.0,21792,5450
26739,20,4,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,2010.0,0.75,11831,19
16092,121,1,Lolita,"Vladimir Nabokov, Craig Raine",1955.0,0.0,7266,120
23115,113,5,Catch-22,Joseph Heller,1961.0,1.0,10296,112
1380,818,3,Dreamcatcher,"Stephen King, William Olivier Desmond",2001.0,0.5,639,813
45628,524,1,Wall and Piece,Banksy,1988.0,0.0,19513,523
6999,328,4,Nineteen Minutes,Jodi Picoult,2007.0,0.75,3202,327
733,1521,3,"Antigone (The Theban Plays, #3)","Sophocles, J.E. Thomas",-441.0,0.5,344,1505
17606,1352,1,"Black Butler, Vol. 1 (Black Butler, #1)","Yana Toboso, Tomo Kimura",2007.0,0.0,7929,1339
2405,99,2,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,2011.0,0.25,1131,98
51707,926,2,Luckiest Girl Alive,Jessica Knoll,2015.0,0.25,21905,921
44250,239,1,World War Z: An Oral History of the Zombie War,Max Brooks,2006.0,0.0,18963,238
42263,515,1,The Prince of Tides,Pat Conroy,1986.0,0.0,18155,514
26405,1149,2,Vanishing Acts,Jodi Picoult,2005.0,0.25,11697,1139
8577,551,2,Life After Life,Kate Atkinson,2013.0,0.25,3903,550
33508,7528,2,"Wait for Me (Against All Odds, #1)",Elisabeth Naughton,2011.0,0.25,14557,5930
42112,621,4,"Are You There God? It's Me, Margaret",Judy Blume,1970.0,0.75,18081,618
16637,2736,2,The Particular Sadness of Lemon Cake,Aimee Bender,2010.0,0.25,7510,2618
4018,47,5,The Book Thief,Markus Zusak,2005.0,1.0,1833,46
4795,281,2,The Pelican Brief,John Grisham,1992.0,0.25,2197,280
14668,458,1,Station Eleven,Emily St. John Mandel,2014.0,0.0,6640,457
31429,1178,4,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",1881.0,0.75,13729,1168
478,2288,1,Don't Let's Go to the Dogs Tonight,Alexandra Fuller,2001.0,0.0,229,2229
13954,1179,2,The Moon is a Harsh Mistress,Robert A. Heinlein,1966.0,0.25,6323,1169
18143,1239,3,Chronicle of a Death Foretold,"Gabriel García Márquez, Gregory Rabassa",1981.0,0.5,8170,1227
426,1339,2,The Mist,Stephen King,1980.0,0.25,201,1326
3767,109,5,Les Misérables,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862.0,1.0,1726,108
6639,601,5,The Tale of Peter Rabbit,Beatrix Potter,1901.0,1.0,3030,598
44228,376,2,"The Death Cure (Maze Runner, #3)",James Dashner,2011.0,0.25,18953,375
28089,132,1,The Five People You Meet in Heaven,Mitch Albom,2003.0,0.0,12391,131
28040,2482,5,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45","Władysław Szpilman, Anthea Bell",1946.0,1.0,12373,2396
4300,8717,1,Night Train to Lisbon,"Pascal Mercier, Barbara Harshav",2004.0,0.0,1953,6536
5761,398,1,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2001.0,0.0,2651,397
42924,922,4,"Déjà Dead (Temperance Brennan, #1)",Kathy Reichs,1997.0,0.75,18406,917
36537,199,1,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,2005.0,0.0,15799,198
19818,1892,3,Case Histories (Jackson Brodie #1),Kate Atkinson,2004.0,0.5,8915,1860
13147,2199,2,The Lottery and Other Stories,Shirley Jackson,1949.0,0.25,5966,2145
19436,8566,3,The Plum Tree,Ellen Marie Wiseman,2012.0,0.5,8737,6464
12707,4678,3,"Seize the Night (Moonlight Bay, #2)","Dean Koontz, Keith Szarabajka",1998.0,0.5,5752,4164
51750,115,5,Middlesex,Jeffrey Eugenides,2002.0,1.0,21921,114
19045,22,2,The Lovely Bones,Alice Sebold,2002.0,0.25,8577,21
43475,4592,1,The House of the Seven Gables,"Nathaniel Hawthorne, Robert S. Levine",1851.0,0.0,18659,4103
49182,7447,4,The Darkest Seduction (Lords of the Underworld #9),Gena Showalter,2012.0,0.75,20898,5885
19317,1549,3,"The Carnivorous Carnival (A Series of Unfortunate Events, #9)","Lemony Snicket, Brett Helquist",2002.0,0.5,8689,1533
30621,6,5,The Fault in Our Stars,John Green,2012.0,1.0,13428,5
32604,1419,2,The Stand: Captain Trips,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",2009.0,0.25,14195,1404
3250,5733,4,"Welcome to Dead House (Goosebumps, #1)",R.L. Stine,1992.0,0.75,1520,4880
37535,46,4,Water for Elephants,Sara Gruen,2006.0,0.75,16221,45
12752,1997,5,"Grave Mercy (His Fair Assassin, #1)",Robin LaFevers,2012.0,1.0,5779,1962
179,1021,2,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",2007.0,0.25,84,1014
19899,8928,2,The Freedom Writers Diary,"Erin Gruwell, Zlata Filipović, The Freedom Writers",1999.0,0.25,8951,6636
27722,974,1,The Man in the High Castle,Philip K. Dick,1962.0,0.0,12230,968
26192,1199,1,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003.0,0.0,11608,1188
712,217,5,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","Erik Larson, Tony Goldwyn",2003.0,1.0,335,216
24120,232,5,"The Gunslinger (The Dark Tower, #1)",Stephen King,1982.0,1.0,10729,231
21736,2812,1,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",Louise Rennison,2000.0,0.0,9696,2687
42977,777,2,Jemima J,Jane Green,2001.0,0.25,18429,773
49708,4238,4,Generation X: Tales for an Accelerated Culture,Douglas Coupland,1991.0,0.75,21107,3848
4540,6533,2,"Shall We Tell the President? (Kane & Abel, #3)",Jeffrey Archer,1977.0,0.25,2068,5375
5723,626,2,The Polar Express,Chris Van Allsburg,1985.0,0.25,2641,623
20180,1901,5,"Shadowfever (Fever, #5)",Karen Marie Moning,2011.0,1.0,9057,1868
621,4406,1,"Welcome to Temptation (Dempseys, #1)",Jennifer Crusie,1996.0,0.0,294,3965
25962,5287,2,Daughter of the Blood (The Black Jewels #1),Anne Bishop,1998.0,0.25,11506,4594
50777,9829,1,طه الغريب,محمد صادق,2010.0,0.0,21510,7059
39446,154,1,Macbeth,William Shakespeare,1606.0,0.0,17000,153
33774,403,3,The Art of War,"Sun Tzu, Thomas Cleary",-500.0,0.5,14664,402
7282,5084,4,The Sheltering Sky,Paul Bowles,1949.0,0.75,3302,4459
22057,1894,3,Wedding Night,Sophie Kinsella,2013.0,0.5,9847,1862
13218,6330,3,"The Shining Ones (The Tamuli, #2)",David Eddings,1993.0,0.5,5996,5259
3334,252,3,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,2012.0,0.5,1549,251
6296,2257,3,Who's Afraid of Virginia Woolf?,Edward Albee,1962.0,0.5,2883,2199
5270,120,3,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,2001.0,0.5,2425,119
4457,624,4,"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,2007.0,0.75,2026,621
39405,8326,3,The Enchanted,Rene Denfeld,2014.0,0.5,16981,6324
2365,79,3,The Odyssey,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720.0,0.5,1112,78
43464,1004,3,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",Stephanie Perkins,2011.0,0.5,18654,997
16367,1049,4,"Elantris (Elantris, #1)",Brandon Sanderson,2005.0,0.75,7390,1040
11810,6334,1,The Cat in the Hat Comes Back,Dr. Seuss,1958.0,0.0,5372,5262
27528,4345,2,"Princess in Waiting (The Princess Diaries, #4)",Meg Cabot,2002.0,0.25,12150,3922
50646,1728,4,Uprooted,Naomi Novik,2015.0,0.75,21456,1702
15166,5715,4,"The Venetian Betrayal (Cotton Malone, #3)",Steve Berry,2007.0,0.75,6857,4869
24215,3866,2,"The Boy in the Suitcase (Nina Borg, #1)","Lene Kaaberbøl, Agnete Friis",2008.0,0.25,10761,3565
20811,3713,3,Beach Road,"James Patterson, Peter de Jonge",2006.0,0.5,9314,3442
24005,3751,2,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",Gabrielle Hamilton,2001.0,0.25,10674,3476
34958,2899,4,The Museum of Extraordinary Things,Alice Hoffman,2014.0,0.75,15171,2759
9879,4320,3,"As Sure as the Dawn (Mark of the Lion, #3)",Francine Rivers,1995.0,0.5,4474,3905
36601,30,3,Gone Girl,Gillian Flynn,2012.0,0.5,15828,29
13513,666,2,Anansi Boys,Neil Gaiman,2005.0,0.25,6138,663
45360,9,1,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,2000.0,0.0,19409,8
46484,1022,4,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,2014.0,0.75,19845,1015
33962,139,2,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",Ransom Riggs,2011.0,0.25,14741,138
48669,5051,2,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",Dava Sobel,1999.0,0.25,20701,4435
46421,483,5,Franny and Zooey,J.D. Salinger,1961.0,1.0,19818,482
28174,65,1,Slaughterhouse-Five,Kurt Vonnegut Jr.,1969.0,0.0,12431,64
7960,2429,4,"Persuader (Jack Reacher, #7)",Lee Child,2003.0,0.75,3594,2352
39861,137,1,"Outlander (Outlander, #1)",Diana Gabaldon,1991.0,0.0,17166,136
17501,1809,3,"Mossflower (Redwall, #2)",Brian Jacques,1988.0,0.5,7887,1780
47513,9,2,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,2000.0,0.25,20263,8
16978,4555,5,Terms of Endearment,Larry McMurtry,1975.0,1.0,7660,4075
29940,584,3,The Magicians (The Magicians #1),Lev Grossman,2009.0,0.5,13167,581
132,7855,4,"Murder Must Advertise  (Lord Peter Wimsey, #10)",Dorothy L. Sayers,1933.0,0.75,67,6110
10975,371,1,Stranger in a Strange Land,Robert A. Heinlein,1961.0,0.0,4992,370
34035,387,5,The Crucible,"Arthur Miller, Christopher Bigsby",1953.0,1.0,14771,386
32196,246,5,"Marked (House of Night, #1)","P.C. Cast, Kristin Cast",2007.0,1.0,14043,245
25777,219,3,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)","C.S. Lewis, Pauline Baynes",1956.0,0.5,11419,218
47642,865,5,Night Shift,"Stephen King, John D. MacDonald",1978.0,1.0,20310,860
48795,584,1,The Magicians (The Magicians #1),Lev Grossman,2009.0,0.0,20748,581
33839,5369,5,"Memories, Dreams, Reflections","C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",1961.0,1.0,14689,4649
5151,99,2,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,2011.0,0.25,2367,98
35342,636,4,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",Mark Cotta Vaz,2011.0,0.75,15310,633
42847,7938,3,"I, Michael Bennett (Michael Bennett, #5)","James Patterson, Michael Ledwidge",2012.0,0.5,18373,6146
21506,323,5,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",1984.0,1.0,9605,322
21674,91,2,"The Maze Runner (Maze Runner, #1)",James Dashner,2009.0,0.25,9672,90
49773,34,2,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,0.25,21141,33
27774,4376,1,شيكاجو,"Alaa Al Aswany, علاء الأسواني",2007.0,0.0,12249,3944
17468,5697,2,Entwined,Heather Dixon,2011.0,0.25,7875,4856
12639,4,5,To Kill a Mockingbird,Harper Lee,1960.0,1.0,5722,3
16520,1483,3,"Lover Avenged (Black Dagger Brotherhood, #7)",J.R. Ward,2009.0,0.5,7462,1467
17979,718,2,The Sound and the Fury,William Faulkner,1929.0,0.25,8100,714
35906,521,5,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael Connelly,2005.0,1.0,15546,520
22349,9623,5,"Look Homeward, Angel",Thomas Wolfe,1929.0,1.0,9970,6952
3499,9272,5,Ruby Holler,Sharon Creech,2002.0,1.0,1620,6805
24932,5019,5,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,2000.0,1.0,11070,4412
38720,405,3,Breakfast of Champions,Kurt Vonnegut Jr.,1973.0,0.5,16692,404
52248,129,2,One Flew Over the Cuckoo's Nest,Ken Kesey,1962.0,0.25,22121,128
11513,4748,1,Fish: A Proven Way to Boost Morale and Improve Results,"Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard",1996.0,0.0,5247,4215
31879,341,4,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,0.75,13917,340
26280,661,5,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz",1972.0,1.0,11641,658
7933,108,1,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000.0,0.0,3583,107
37757,113,4,Catch-22,Joseph Heller,1961.0,0.75,16310,112
53128,2054,3,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",Ann Brashares,2005.0,0.5,22460,2016
1193,135,4,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,2000.0,0.75,552,134
17603,44,1,"The Notebook (The Notebook, #1)",Nicholas Sparks,1996.0,0.0,7927,43
40955,2574,4,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",Michael Connelly,1993.0,0.75,17645,2476
48835,783,2,"Hunted (House of Night, #5)","P.C. Cast, Kristin Cast",2009.0,0.25,20761,779
49556,2243,2,The Good Neighbor,A.J. Banner,2015.0,0.25,21038,2186
45503,138,2,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,0.25,19466,137
8665,201,3,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,2009.0,0.5,3928,200
45817,49,1,"New Moon (Twilight, #2)",Stephenie Meyer,2006.0,0.0,19589,48
46647,94,5,One Hundred Years of Solitude,"Gabriel García Márquez, Gregory Rabassa",1967.0,1.0,19918,93
5682,1469,4,Amelia Bedelia  (Amelia Bedelia #1),"Peggy Parish, Fritz Siebel",1963.0,0.75,2620,1453
42086,123,5,"The Firm (Penguin Readers, Level 5)",John Grisham,1991.0,1.0,18068,122
13680,946,1,"The Kill Order (Maze Runner, #0.5)",James Dashner,2012.0,0.0,6208,940
31816,423,4,"The Elite (The Selection, #2)",Kiera Cass,2013.0,0.75,13890,422
22564,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,10048,2
34858,771,1,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,2011.0,0.0,15128,767
50969,245,5,Bridge to Terabithia,Katherine Paterson,1977.0,1.0,21589,244
12368,6424,5,"Bad Things (Tristan & Danika, #1)",R.K. Lilley,2013.0,1.0,5611,5317
22205,1431,3,"Redwall (Redwall, #1)",Brian Jacques,1986.0,0.5,9915,1415
22273,7748,4,"Nemesis (Miss Marple, #12)",Agatha Christie,1971.0,0.75,9947,6050
10089,1976,3,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,Bill Bryson,1998.0,0.5,4578,1942
20151,3044,5,"Queste (Septimus Heap, #4)","Angie Sage, Mark Zug",2008.0,1.0,9040,2884
32518,1861,4,"Shadowland (The Immortals, #3)",Alyson Noel,2009.0,0.75,14154,1829
26306,3115,5,A Hunger Like No Other (Immortals After Dark #2),Kresley Cole,2006.0,1.0,11655,2945
39447,1248,2,"The Talisman (The Talisman, #1)","Stephen King, Peter Straub",1984.0,0.25,17001,1236
15974,612,2,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,1987.0,0.25,7218,609
24446,2087,2,Open House,Elizabeth Berg,2000.0,0.25,10855,2044
52880,138,5,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,1.0,22370,137
40771,332,2,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,1953.0,0.25,17568,331
52895,5669,4,"King and Maxwell (Sean King & Michelle Maxwell, #6)",David Baldacci,2013.0,0.75,22373,4835
34263,342,4,The Casual Vacancy,J.K. Rowling,2012.0,0.75,14874,341
48746,54,1,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,1979.0,0.0,20731,53
48948,2118,4,"Firefight (The Reckoners, #2)",Brandon Sanderson,2015.0,0.75,20810,2071
28234,1248,1,"The Talisman (The Talisman, #1)","Stephen King, Peter Straub",1984.0,0.0,12453,1236
10707,4802,4,"The Keepsake (Rizzoli & Isles, #7)",Tess Gerritsen,2008.0,0.75,4872,4254
53267,115,4,Middlesex,Jeffrey Eugenides,2002.0,0.75,22517,114
46190,6053,1,"Raven's Gate (The Gatekeepers, #1)",Anthony Horowitz,2005.0,0.0,19727,5092
38215,1825,3,"Ramona Quimby, Age 8 (Ramona, #6)",Beverly Cleary,1981.0,0.5,16501,1795
19461,2550,4,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,1998.0,0.75,8753,2455
1708,296,1,The Very Hungry Caterpillar Board Book,Eric Carle,1969.0,0.0,799,295
34193,1252,3,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,2012.0,0.5,14837,1240
10638,818,3,Dreamcatcher,"Stephen King, William Olivier Desmond",2001.0,0.5,4839,813
4702,2533,5,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,2014.0,1.0,2147,2440
5369,181,2,In Cold Blood,Truman Capote,1965.0,0.25,2470,180
5199,1256,2,City of Thieves,David Benioff,2008.0,0.25,2390,1244
3060,264,3,The Sun Also Rises,Ernest Hemingway,1926.0,0.5,1428,263
44006,8118,4,The Prettiest One,James  Hankins,2015.0,0.75,18867,6228
27789,52,3,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.5,12255,51
2231,2458,2,"Chainfire (Sword of Truth, #9)",Terry Goodkind,2004.0,0.25,1041,2377
51319,3339,1,"The Atlantis Complex (Artemis Fowl, #7)",Eoin Colfer,2010.0,0.0,21748,3128
43211,168,3,The Stand,"Stephen King, Bernie Wrightson",1978.0,0.5,18537,167
22684,227,3,The Client,John Grisham,1993.0,0.5,10099,226
45541,6507,2,"Deeply Odd (Odd Thomas, #6)",Dean Koontz,2013.0,0.25,19482,5361
44947,772,1,The Republic,"Plato, Desmond Lee",-380.0,0.0,19255,768
34102,285,3,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,2013.0,0.5,14796,284
45310,6226,4,"Winger (Winger, #1)",Andrew  Smith,2013.0,0.75,19392,5192
21919,361,3,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",1838.0,0.5,9780,360
52440,1249,3,"The Path of Daggers (Wheel of Time, #8)",Robert Jordan,1998.0,0.5,22189,1237
50141,4894,3,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,1978.0,0.5,21282,4319
45648,224,2,"Fallen (Fallen, #1)",Lauren Kate,2009.0,0.25,19522,223
5580,2945,3,The Leftovers,Tom Perrotta,2011.0,0.5,2568,2800
8342,301,3,Heart of Darkness,Joseph Conrad,1899.0,0.5,3799,300
321,403,3,The Art of War,"Sun Tzu, Thomas Cleary",-500.0,0.5,147,402
2714,2011,2,Snuff,Chuck Palahniuk,2008.0,0.25,1264,1975
30835,593,2,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,1968.0,0.25,13513,590
14690,854,3,Invisible Monsters,Chuck Palahniuk,1999.0,0.5,6650,849
35399,229,2,Alice's Adventures in Wonderland & Through the Looking-Glass,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,0.25,15333,228
27925,3,2,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.25,12328,2
51820,1147,5,"Beautiful Darkness (Caster Chronicles, #2)","Kami Garcia, Margaret Stohl",2010.0,1.0,21951,1137
22077,7323,5,Jamberry,Bruce Degen,1982.0,1.0,9853,5825
34843,7229,4,Dead End in Norvelt,Jack Gantos,2011.0,0.75,15120,5772
10424,330,3,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,1990.0,0.5,4736,329
38162,2973,4,Airport,Arthur Hailey,1968.0,0.75,16481,2821
17739,4268,5,Pompeii,Robert   Harris,2003.0,1.0,7990,3868
41265,14,3,Animal Farm,George Orwell,1945.0,0.5,17760,13
36363,5677,2,"Blue-Eyed Devil (Travises, #2)",Lisa Kleypas,2008.0,0.25,15724,4841
1421,5982,3,"Rama II (Rama, #2)","Arthur C. Clarke, Gentry Lee",1989.0,0.5,665,5049
22641,49,1,"New Moon (Twilight, #2)",Stephenie Meyer,2006.0,0.0,10081,48
8520,106,3,Bossypants,Tina Fey,2011.0,0.5,3872,105
41318,707,1,Walk Two Moons,Sharon Creech,1994.0,0.0,17780,704
30500,492,3,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,1986.0,0.5,13382,491
18527,20,5,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,2010.0,1.0,8342,19
6680,551,3,Life After Life,Kate Atkinson,2013.0,0.5,3049,550
38196,1920,4,The Luminaries,Eleanor Catton,2013.0,0.75,16493,1887
17678,1381,5,"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,2001.0,1.0,7965,1367
2471,1645,5,Rant,Chuck Palahniuk,2007.0,1.0,1156,1624
10240,7636,1,Of Course I Love You...! Till I Find Someone Better...,"Durjoy Datta, Maanvi Ahuja",2008.0,0.0,4648,5987
46214,11,2,The Kite Runner,Khaled Hosseini,2003.0,0.25,19736,10
24929,85,1,The Giving Tree,Shel Silverstein,1964.0,0.0,11069,84
26074,439,3,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987.0,0.5,11557,438
39637,179,4,"Angela's Ashes (Frank McCourt, #1)",Frank McCourt,1996.0,0.75,17071,178
14367,814,3,"Tempted (House of Night, #6)","P.C. Cast, Kristin Cast",2008.0,0.5,6508,809
44395,154,2,Macbeth,William Shakespeare,1606.0,0.25,19023,153
8825,688,3,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,2003.0,0.5,4013,685
39831,6790,3,"Flight of the Old Dog (Patrick McLanahan, #1)",Dale Brown,1987.0,0.5,17150,5528
34344,2196,3,Foundation's Edge (Foundation #4),Isaac Asimov,1982.0,0.5,14902,2142
39216,2219,5,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,2001.0,1.0,16893,2165
51037,1062,3,"The Heir (The Selection, #4)",Kiera Cass,2015.0,0.5,21620,1053
35689,3175,2,"Odd Hours (Odd Thomas, #4)",Dean Koontz,2008.0,0.25,15457,2994
16841,52,1,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.0,7598,51
173,2777,3,The End of Your Life Book Club,Will Schwalbe,2012.0,0.5,81,2657
11417,394,4,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,2008.0,0.75,5198,393
4290,26,1,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,2003.0,0.0,1947,25
35751,186,1,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,2001.0,0.0,15482,185
38012,1957,5,I Capture the Castle,Dodie Smith,1948.0,1.0,16420,1923
50776,1397,4,"The Lost Colony (Artemis Fowl, #5)",Eoin Colfer,2006.0,0.75,21509,1383
6937,5790,5,The Blue Bistro,Elin Hilderbrand,2005.0,1.0,3173,4923
33121,34,1,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,0.0,14423,33
25120,188,5,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,2011.0,1.0,11155,187
37454,402,4,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,1843.0,0.75,16180,401
8096,511,4,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,1990.0,0.75,3669,510
3357,537,4,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,2011.0,0.75,1561,536
42673,5789,3,The Farseer Trilogy (Farseer Trilogy #1-3),Robin Hobb,2011.0,0.5,18306,4922
